i,LOGID,SYSTEM_MACHINE_NAME,USER_MACHINE_NAME,PROJECT_ID,PROJECT_REVISION,BOARD_NAME,BOARD_WIDTH,BOARD_HEIGHT,PROGRAM_ID,PROGRAM_REVISION,PROGRAM_NAME,BOARD_SIDE,INSPECTION_PROCESS_TYPE,MACHINE_TYPE,PG_COMMENT,INSPECTION_PROGRAM_UPDATE,INSPECTION_ID,BOARD_ID,LOT,INSPECTION_END_TIME,CONFIRM_DATE,INSPECTION_RESULT_CODE,INSPECTION_RESULT_NAME,CONFIRM_RESULT_CODE,CONFIRM_RESULT_NAME,USER_CONFIRM_FLAG,INSPECTION_USER_NAME,CONFIRM_USER_ID,CONFIRM_USER_NAME,NG_POINT_COUNT,COMPONENT_COUNT,LAST_RESULT,LOG_ERROR_FLAG,LOG_FIN_FLAG,CREARTE_DATETIME,UPDATE_DATETIME,h.Start,h.End,h.Lean,h.ProgramName,h.Number,h.CompoCnt,m.Start,m.End,m.Lane,m.ProgramName,m.Number,p.Start,p.End,p.ProgramName,p.Number,SqueegeeOpValue,SqueIdentBefore,SqueIdentAfter,SqueegeeOpValueX,SqueegeeOpValueY,SqueegeeOpValueTheta,SqueegeeOpValueY.1,CycleTime,PrintPressureMin,PrintPressureMax,Temperature,Humidity,reflow.time,heater1_up_SetV,heater1_down_SetV,heater2_up_SetV,heater2_down_SetV,heater3_up_SetV,heater3_down_SetV,heater4_up_SetV,heater4_down_SetV,heater5_up_SetV,heater5_down_SetV,heater6_up_SetV,heater6_down_SetV,heater7_up_SetV,heater7_down_SetV,heater8_up_SetV,heater8_down_SetV,cool_temp1.up.SetV,conbereSpeed.SetV,O2density.SP.SetV,combere_width_fix_SetV,deflection_width_fix_SetV,conberewidthSP_setV,deflection_widthSP_SetV,heater1_up_MeasureV,heater1_down_MeasureV,heater2_up_MeasureV,heater2_down_MeasureV,heater3_up_MeasureV,heater3_down_MeasureV,heater4_up_MeasureV,heater4_down_MeasureV,heater5_up_MeasureV,heater5_down_MeasureV,heater6_up_MeasureV,heater6_down_MeasureV,heater7_up_MeasureV,heater7_down_MeasureV,heater8_up_MeasureV,heater8_down_MeasureV,cool_temp1.up.MeasureV,conbereSpeed.MeasureV,O2density.PV.MeasureV,inBoardCNT,ProductionBoardCNT,combere_width_MeasureV,deflection_width_MeasureV,integratedFlow,heater1_up_MV,heater1_down_MV,heater2_up_MV,heater2_down_MV,heater3_up_MV,heater3_down_MV,heater4_up_MV,heater4_down_MV,heater5_up_MV,heater5_down_MV,heater6_up_MV,heater6_down_MV,heater7_up_MV,heater7_down_MV,heater8_up_MV,heater8_down_MV,blower1_up_SetV,blower1_down_SetV,blower2_up_SetV,blower2_down_SetV,blower3_up_SetV,blower3_down_SetV,blower4_up_SetV,blower4_down_SetV,blower5_up_SetV,blower5_down_SetV,blower6_up_SetV,blower6_down_SetV,blower7_up_SetV,blower7_down_SetV,blower8_up_SetV,blower8_down_SetV,blowerC1_up_SetV,h.prg.ProgramName,h.prg.time,h.prg.BoardSizeSetupValue.W.,h.prg.BoardSizeSetupValue.L.,h.prg.BoardSizeSetupValue.t.,h.prg.PojiMarkValue1.X.,h.prg.PojiMarkValue1.Y.,h.prg.PojiMarkValue2.X.,h.prg.PojiMarkValue2.Y.,h...,p.prg.ProgramName,p.prg.time,p.prgPressSetValue.F.,p.prgPressSetValue.R.,p.prgSkgSpdsetvalue.F.,p.prgSkgSpdsetvalue.R.,p.prgSkgStroke.Start.setvalue,SkgStroke.End.setvalue,p.prg.boardvalue.W.,p.prg.boardvalue.L.,p.prg.boardvalue.t.,p.prgPojiMarkValue1.X.,p.prgPojiMarkValue1.Y.,p.prgPojiMarkValue2.X.,p.prgPojiMarkValue2.Y.,p.prgMaskPojiMaskValue1.X.,p.prgMaskPojiMaskValue1.Y.,p.prgMaskPojiMaskValue2.X.,p.prgMaskPojiMaskValue2.Y.,p.prgCleanMethodofMetalMask,p.prg...,P.PRG.23,P.PRG.24,P.PRG.25,P.PRG.26,P.PRG.27,M_E_5806,M_E_5100,M_E_ae04,M_E_3095,M_E_aa28,M_E_3067,m.prg.ProgramName,m.prg.time,m.prg.BoardSizeSetupValue.W.,m.prg.BoardSizeSetupValue.L.,m.prg.BoardSizeSetupValue.t.,m.prg.PojiMarkValue1.X.,m.prg.PojiMarkValue1.Y.,m.prg.PojiMarkValue2.X.,m.prg.PojiMarkValue2.Y.,m.prg...,f.p.work,f.hp.wait,f.h.work,f.mh.wait,f.m.work,f.t.surface,H_Enew_14,H_Enew_5,H_Enew_3,H_Enew_4,H_Enew_9,H_Enew_10,H_Enew_6,H_Enew_0,H_Enew_1,H_Enew_12,H_Enew_8,H_Enew_11
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,正常,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015/9/15 3:22,2015/9/15 3:38,0,4058614-2-2_1,22,1386,NA,NA,NA,NA,NA,2015/9/15 2:48,2015/9/15 2:48,2262867-9-2,44,291.478,1,1,0.972,-2.163,-1.347,96.68,76.985,6.983,7.069,29.779,43.229,2015/9/15 2:48,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.1,160.2,160.1,179.8,179.8,179.8,179.8,180,180.1,200.1,200.1,240.3,240.9,260.1,260.1,61.3,0.9,4048,2,107,221,2,105,141,137,83,67,61,22,168,270,95,65,32,71,278,91,467,425,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2016,966,NA,NA,9485,0,1,6,1,0,4,0,1,0,0,0,0
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,正常,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015/9/15 3:24,2015/9/15 3:42,1,4058614-2-2_1,23,1386,NA,NA,NA,NA,NA,2015/9/15 2:50,2015/9/15 2:50,2262867-9-2,45,291.478,1,1,0.972,-2.178,-1.36,96.68,116.047,7.012,7.069,29.84,43.191,2015/9/15 2:50,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.4,140.3,159.4,159.5,179.9,180,180,180.1,180.1,180.1,200.3,200.2,240.1,239.4,259.8,260.1,61.1,0.9,57,2,108,221,2,182,104,97,128,148,239,274,129,89,106,16,30,35,229,337,316,365,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2055,1038,NA,NA,9483,0,1,6,2,1,5,2,1,0,0,0,0
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,正常,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015/9/15 3:27,2015/9/15 3:47,0,4058614-2-2_1,23,1386,NA,NA,NA,NA,NA,2015/9/15 2:52,2015/9/15 2:52,2262867-9-2,46,291.478,1,1,0.946,-2.118,-1.339,96.68,140.984,6.983,7.069,29.779,43.114,2015/9/15 2:52,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,138.6,139,160.1,160,180.2,180,180,180.1,180.1,180,200.1,200,239.2,239.9,260,259.8,61.2,0.9,4263,2,109,221,2,104,379,384,142,137,150,112,26,93,10,70,71,61,442,277,441,521,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2082,1215,NA,NA,9519,0,1,4,2,3,7,2,1,0,0,0,0
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,正常,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015/9/15 3:29,2015/9/15 3:50,1,4058614-2-2_1,24,1386,NA,NA,NA,NA,NA,2015/9/15 2:55,2015/9/15 2:55,2262867-9-2,47,291.478,1,1,0.855,-2.187,-1.372,96.68,119.531,6.983,7.097,29.902,43.114,2015/9/15 2:54,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.1,140,160.2,160.1,180.1,180.1,180.1,180.1,180,179.9,199.5,199.6,240.1,240.2,260.2,260.1,61.5,0.9,3972,3,109,221,2,155,94,190,103,51,147,115,112,67,134,79,168,234,293,218,385,428,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2059,1212,NA,NA,9500,0,1,3,2,3,6,2,1,0,0,0,0
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,正常,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015/9/15 3:33,2015/9/15 3:52,0,4058614-2-2_1,24,1386,NA,NA,NA,NA,NA,2015/9/15 2:57,2015/9/15 2:57,2262867-9-2,48,291.478,1,1,0.9,-2.203,-1.378,96.68,214.547,6.983,7.097,29.779,43.114,2015/9/15 2:56,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.5,140.2,160.2,160.1,180,180,179.6,179.7,180,180,200.2,200.1,240.2,239.6,260.2,260.2,61.7,0.9,4606,3,110,221,2,195,78,162,93,95,118,52,156,185,105,79,59,46,286,380,388,533,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2158,1141,NA,NA,9577,0,0,4,1,3,3,0,0,0,0,0,0
16,64568,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153813,1010000000000.00 ,1008015742,2.02E+16,2.02E+16,142,部品位置ずれ,304,はんだ濡れなし,0,None,2,v-CA-01,8,1568,11,0,1,07:33.1,07:43.5,2015/9/15 3:36,2015/9/15 3:55,1,4058614-2-2_1,25,1386,NA,NA,NA,NA,NA,2015/9/15 3:01,2015/9/15 3:02,2262867-9-2,49,291.478,1,1,0.868,-2.146,-1.307,96.68,107.719,6.983,7.069,29.84,43.229,2015/9/15 3:02,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.1,160.1,160.2,180,180.1,179.8,179.8,179.9,179.9,200.1,200.1,240.1,240.4,260.1,259.9,61.5,0.9,3848,1,113,221,2,142,75,130,92,88,125,121,46,100,145,217,62,35,262,189,375,529,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2047,1139,NA,NA,9745,0,0,5,0,3,4,0,0,0,0,0,0
16,64569,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153814,1010000000000.00 ,1008015742,2.02E+16,2.02E+16,132,部品方向哙い,304,はんだ濡れなし,0,None,2,v-CA-01,10,1568,11,0,1,07:38.9,07:43.5,2015/9/15 3:38,2015/9/15 3:57,0,4058614-2-2_1,25,1386,NA,NA,NA,NA,NA,2015/9/15 3:03,2015/9/15 3:03,2262867-9-2,50,291.478,1,1,0.879,-2.125,-1.35,96.68,144.531,6.954,7.04,29.81,43.229,2015/9/15 3:02,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.1,160.1,160.2,180,180.1,179.8,179.8,179.9,179.9,200.1,200.1,240.1,240.4,260.1,259.9,61.5,0.9,3848,1,113,221,2,142,75,130,92,88,125,121,46,100,145,217,62,35,262,189,375,529,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2087,1142,NA,NA,9770,0,0,6,0,2,3,0,0,0,0,0,0
16,64638,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153735,1010000000000.00 ,1008046801,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,5,v-CA-04,16,1568,11,0,1,14:05.5,15:53.2,2015/9/15 3:42,2015/9/15 4:00,1,4058614-2-2_1,26,1386,NA,NA,NA,NA,NA,2015/9/15 3:08,2015/9/15 3:08,2262867-9-2,51,291.479,1,1,0.921,-2.1,-1.347,96.68,48.797,6.983,7.069,29.566,43.84,2015/9/15 3:08,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,139,139.5,160.2,160.1,180.2,180.2,180.1,180.1,180,180.1,199.7,199.6,239.9,240.3,260.2,260.1,61.4,0.9,3831,3,114,221,2,129,553,366,53,104,172,116,107,101,127,28,97,94,403,289,314,480,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2025,1065,NA,NA,9954,0,0,7,0,2,4,0,0,0,0,0,0
16,64640,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153736,1010000000000.00 ,1008046801,2.02E+16,2.02E+16,131,部品哙い,131,部品哙い,0,None,5,v-CA-04,10,1568,11,0,1,24:53.2,26:13.7,2015/9/15 3:47,2015/9/15 4:04,0,4058614-2-2_1,26,1386,NA,NA,NA,NA,NA,2015/9/15 3:09,2015/9/15 3:09,2262867-9-2,52,291.478,1,1,0.762,-2.123,-1.33,96.68,105.125,6.983,7.069,29.566,43.763,2015/9/15 3:08,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,139,139.5,160.2,160.1,180.2,180.2,180.1,180.1,180,180.1,199.7,199.6,239.9,240.3,260.2,260.1,61.4,0.9,3831,3,114,221,2,129,553,366,53,104,172,116,107,101,127,28,97,94,403,289,314,480,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2295,977,NA,NA,9897,0,1,7,0,3,7,2,1,0,0,0,0
16,64641,VT-S730-0064,VT-S730-0064,82,180,2262867-9_2,313000,221000,3,179,4058614,1,2,3,NA,2.02E+16,153737,1010000000000.00 ,1008046801,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,5,v-CA-04,14,1568,11,0,1,25:03.2,26:13.7,2015/9/15 3:50,2015/9/15 4:06,1,4058614-2-2_1,27,1386,NA,NA,NA,NA,NA,2015/9/15 3:11,2015/9/15 3:11,2262867-9-2,53,291.478,1,1,1.024,-2.142,-1.367,96.68,117.875,6.983,7.069,29.657,43.687,2015/9/15 3:12,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.2,160.2,160.2,180.2,180.1,179.8,179.9,179.9,179.9,200.2,200.1,240.1,239.7,260.2,260.4,61.9,0.9,46,2,116,221,2,191,126,126,76,99,103,79,33,98,179,203,44,41,274,320,418,410,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2303,969,NA,NA,9878,0,1,5,2,4,9,2,1,0,0,0,0
16,64642,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153835,1010000000000.00 ,1008046802,2.02E+16,2.02E+16,131,部品哙い,142,部品位置ずれ,0,None,3,v-CA-02,11,1568,11,0,1,25:23.0,26:13.7,2015/9/15 3:52,2015/9/15 4:08,0,4058614-2-2_1,27,1386,NA,NA,NA,NA,NA,2015/9/15 3:13,2015/9/15 3:13,2262867-9-2,54,291.478,1,1,0.888,-2.169,-1.379,96.68,143.5,6.983,7.069,29.749,43.611,2015/9/15 3:12,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.2,160.2,160.2,180.2,180.1,179.8,179.9,179.9,179.9,200.2,200.1,240.1,239.7,260.2,260.4,61.9,0.9,46,2,116,221,2,191,126,126,76,99,103,79,33,98,179,203,44,41,274,320,418,410,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2332,972,NA,NA,9915,0,1,5,2,4,10,2,1,0,0,0,0
16,64643,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153836,1010000000000.00 ,1008046802,2.02E+16,2.02E+16,142,部品位置ずれ,142,部品位置ずれ,0,None,3,v-CA-02,10,1568,11,0,1,25:30.2,26:13.7,2015/9/15 3:55,2015/9/15 4:11,1,4058614-2-2_1,28,1386,NA,NA,NA,NA,NA,2015/9/15 3:16,2015/9/15 3:16,2262867-9-2,55,291.478,1,1,0.923,-2.11,-1.339,96.68,194.016,6.983,7.069,29.718,43.42,2015/9/15 3:16,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140,140,159.4,159.4,180.1,180.1,180.1,180,180.1,180.1,200.2,200.1,240.1,240.3,259.3,259.5,61.5,0.9,51,2,118,221,2,131,67,20,400,268,141,90,79,107,59,87,49,69,143,238,633,687,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2297,1003,NA,NA,10007,0,1,4,2,4,11,2,1,0,0,0,0
16,64644,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153837,1010000000000.00 ,1008046802,2.02E+16,2.02E+16,142,部品位置ずれ,142,部品位置ずれ,0,None,3,v-CA-02,12,1568,11,0,1,25:38.3,26:13.7,2015/9/15 3:57,2015/9/15 4:13,0,4058614-2-2_1,28,1386,NA,NA,NA,NA,NA,2015/9/15 3:20,2015/9/15 3:20,2262867-9-2,56,291.478,1,1,1.025,-2.124,-1.338,96.68,64.5,6.983,7.097,29.779,43.534,2015/9/15 3:20,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.2,140.2,160.2,160.2,180.1,180.2,180.1,180.1,179.9,180,200.1,200,240.1,240.3,260.2,259.9,61.8,0.91,4079,3,119,221,2,164,122,180,87,101,162,207,115,80,0,57,80,96,239,205,428,662,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2251,972,NA,NA,10118,0,0,6,2,6,10,1,0,0,0,0,0
16,64645,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153838,1010000000000.00 ,1008046802,2.02E+16,2.02E+16,142,部品位置ずれ,142,部品位置ずれ,0,None,3,v-CA-02,10,1568,11,0,1,25:46.9,26:13.7,2015/9/15 4:00,2015/9/15 4:16,1,4058614-2-2_1,29,1386,NA,NA,NA,NA,NA,2015/9/15 3:21,2015/9/15 3:21,2262867-9-2,57,291.478,1,1,0.852,-2.122,-1.348,96.68,113.704,7.012,7.069,29.84,43.458,2015/9/15 3:22,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.2,160.2,160.2,180.1,180.1,179.7,179.7,180,180,200.2,200.2,240.1,239.5,260.1,260.1,62,0.9,46,2,120,221,2,193,128,130,90,82,101,148,105,136,128,81,13,21,270,330,361,527,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2298,970,NA,NA,10096,0,1,7,1,4,7,1,1,0,0,0,0
16,64646,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153839,1010000000000.00 ,1008046802,2.02E+16,2.02E+16,142,部品位置ずれ,142,部品位置ずれ,0,None,3,v-CA-02,7,1568,11,0,1,25:54.9,26:13.7,2015/9/15 4:04,2015/9/15 4:18,0,4058614-2-2_1,29,1386,NA,NA,NA,NA,NA,2015/9/15 3:23,2015/9/15 3:23,2262867-9-2,58,291.478,1,1,0.944,-2.164,-1.349,96.68,143.531,6.983,7.069,29.81,43.458,2015/9/15 3:22,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,140.3,140.2,160.2,160.2,180.1,180.1,179.7,179.7,180,180,200.2,200.2,240.1,239.5,260.1,260.1,62,0.9,46,2,120,221,2,193,128,130,90,82,101,148,105,136,128,81,13,21,270,330,361,527,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2411,889,NA,NA,10138,0,1,5,1,4,7,1,1,0,0,0,0
16,64647,VT-S730-0064,VT-S730-0064,82,181,2262867-9_2,313000,221000,3,180,4058614,1,2,3,NA,2.02E+16,153840,1010000000000.00 ,1008046802,2.02E+16,2.02E+16,132,部品方向哙い,142,部品位置ずれ,0,None,3,v-CA-02,8,1568,11,0,1,26:03.2,26:13.7,2015/9/15 4:06,2015/9/15 4:21,1,4058614-2-2_1,30,1386,NA,NA,NA,NA,NA,2015/9/15 3:26,2015/9/15 3:26,2262867-9-2,59,291.478,1,1,0.901,-2.162,-1.391,96.68,114.938,6.983,7.069,29.81,43.496,2015/9/15 3:26,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,221,60,139.9,139.9,159.3,159.4,180.1,180,180.1,180,180.1,180.1,200.1,200.1,240.1,240,259.2,259.4,61.6,0.89,4969,2,122,221,2,126,59,0,406,284,122,102,66,162,84,0,84,82,157,194,602,550,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,4058614-2-2_1,2015/9/15 1:34,313,221,1.6,301,211,12,16,0,2262867-9-2,2015/9/15 1:09,7,7,30,30,60,10,221,313,1.6,12,211,301,16,12,211,301,16,4,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2376,894,NA,NA,10213,0,1,5,2,3,4,1,1,0,0,0,0
